epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,16487.2,1.70538,2.59625,0.45438,0.45916,0.20646,0.21495,0.14981,2.3545,6.97325,0.54535,0.00132506,0.00132506,0.00132506
176,16580.9,1.681,2.55703,0.4515,0.45642,0.2062,0.21449,0.14988,2.35512,6.9758,0.54549,0.0012752,0.0012752,0.0012752
177,16674.1,1.70945,2.59816,0.456,0.44939,0.20704,0.21456,0.14999,2.35566,6.97362,0.54551,0.00122534,0.00122534,0.00122534
178,16767.4,1.68771,2.55516,0.44988,0.45616,0.20717,0.21462,0.15022,2.3555,6.97097,0.54557,0.00117549,0.00117549,0.00117549
179,16860.6,1.68209,2.51183,0.44981,0.44846,0.20867,0.21476,0.15039,2.35525,6.96974,0.54521,0.00112563,0.00112563,0.00112563
180,16954.2,1.66608,2.52542,0.44975,0.44367,0.20971,0.21501,0.15052,2.35394,6.96853,0.54478,0.00107578,0.00107578,0.00107578
181,17047.8,1.69988,2.56786,0.45219,0.44676,0.20907,0.21518,0.15057,2.35425,6.96434,0.54486,0.00102592,0.00102592,0.00102592
182,17144.9,1.68704,2.53062,0.45123,0.45105,0.20895,0.21558,0.15086,2.35447,6.96018,0.54491,0.000976064,0.000976064,0.000976064
183,17239.1,1.68854,2.55794,0.45316,0.45187,0.20798,0.21567,0.15061,2.3546,6.9555,0.54493,0.000926208,0.000926208,0.000926208
184,17332.6,1.67392,2.4769,0.44753,0.44788,0.20904,0.21564,0.15045,2.3548,6.95252,0.54505,0.000876352,0.000876352,0.000876352
185,17425.6,1.66594,2.48791,0.45009,0.44357,0.2094,0.21544,0.15061,2.35503,6.95733,0.54505,0.000826496,0.000826496,0.000826496
186,17518.9,1.66769,2.48862,0.44901,0.43797,0.21019,0.2155,0.15065,2.3556,6.96052,0.54495,0.00077664,0.00077664,0.00077664
187,17612.4,1.65668,2.49854,0.4488,0.43613,0.21026,0.21577,0.1507,2.35575,6.96033,0.54486,0.000726784,0.000726784,0.000726784
188,17706,1.66594,2.48468,0.44843,0.44172,0.20894,0.21583,0.1507,2.35492,6.95861,0.54467,0.000676928,0.000676928,0.000676928
189,17799.9,1.68037,2.51309,0.45056,0.43744,0.20936,0.2162,0.15079,2.35487,6.96028,0.54455,0.000627072,0.000627072,0.000627072
190,17893,1.67739,2.50136,0.44842,0.43783,0.20994,0.2162,0.15066,2.35482,6.96261,0.54449,0.000577216,0.000577216,0.000577216
191,17984.6,1.48315,1.91868,0.42132,0.43985,0.20913,0.21607,0.15055,2.35472,6.96645,0.54435,0.00052736,0.00052736,0.00052736
192,18076.7,1.47444,1.90152,0.41907,0.43534,0.2098,0.21612,0.15048,2.35429,6.97262,0.54406,0.000477504,0.000477504,0.000477504
193,18167.9,1.47957,1.91925,0.41948,0.4384,0.20889,0.21628,0.1506,2.35409,6.97992,0.54399,0.000427648,0.000427648,0.000427648
194,18259.8,1.47667,1.89536,0.41833,0.43797,0.20811,0.21623,0.15049,2.354,6.98676,0.54391,0.000377792,0.000377792,0.000377792
195,18351.2,1.46488,1.89167,0.41802,0.44025,0.20774,0.21621,0.15066,2.35347,6.99394,0.54376,0.000327936,0.000327936,0.000327936
196,18443.3,1.46913,1.90224,0.41882,0.44442,0.207,0.21621,0.1506,2.35317,7.00195,0.54361,0.00027808,0.00027808,0.00027808
197,18535,1.47049,1.90282,0.419,0.44475,0.20683,0.21622,0.15077,2.35293,7.00768,0.54358,0.000228224,0.000228224,0.000228224
198,18626.9,1.47563,1.89281,0.41855,0.44425,0.20653,0.21619,0.15076,2.35206,7.01315,0.54324,0.000178368,0.000178368,0.000178368
199,18718.5,1.45207,1.85802,0.41627,0.44404,0.20689,0.21623,0.15075,2.35211,7.01756,0.54324,0.000128512,0.000128512,0.000128512
200,18809.9,1.45352,1.86156,0.41659,0.4437,0.20732,0.21629,0.15075,2.35186,7.02181,0.54324,7.8656e-05,7.8656e-05,7.8656e-05
