epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,21777.5,0.92816,1.01868,0.32306,0.65195,0.32419,0.36745,0.28193,1.6449,6.20383,0.37918,0.00132506,0.00132506,0.00132506
176,21899.8,0.92621,1.01073,0.32282,0.64723,0.32406,0.36712,0.28219,1.64458,6.20985,0.37913,0.0012752,0.0012752,0.0012752
177,22021.5,0.92767,1.01511,0.32267,0.64642,0.32766,0.36729,0.2821,1.64368,6.21448,0.37915,0.00122534,0.00122534,0.00122534
178,22145.5,0.9265,1.00778,0.32141,0.64857,0.32781,0.36679,0.28234,1.64319,6.21708,0.37919,0.00117549,0.00117549,0.00117549
179,22268.4,0.91802,0.98676,0.32136,0.64048,0.32919,0.36701,0.28267,1.64214,6.2197,0.37919,0.00112563,0.00112563,0.00112563
180,22392.6,0.91884,0.99092,0.32126,0.63877,0.32806,0.36687,0.28267,1.64127,6.2274,0.37897,0.00107578,0.00107578,0.00107578
181,22518,0.93164,1.01116,0.32273,0.63718,0.32614,0.36707,0.28271,1.6402,6.23254,0.37887,0.00102592,0.00102592,0.00102592
182,22640.2,0.92465,1.00727,0.32229,0.64715,0.32515,0.367,0.28258,1.63912,6.2323,0.37871,0.000976064,0.000976064,0.000976064
183,22762.4,0.91213,0.99364,0.32218,0.65976,0.32258,0.36693,0.28263,1.6392,6.23452,0.37866,0.000926208,0.000926208,0.000926208
184,22884.6,0.90943,0.98003,0.32063,0.6558,0.32262,0.36696,0.28265,1.63925,6.23892,0.37864,0.000876352,0.000876352,0.000876352
185,23007.3,0.9019,0.97131,0.32081,0.65779,0.32196,0.36686,0.28259,1.63895,6.24377,0.37854,0.000826496,0.000826496,0.000826496
186,23129.6,0.90804,0.97866,0.32062,0.66031,0.32103,0.36683,0.28252,1.63878,6.24913,0.37851,0.00077664,0.00077664,0.00077664
187,23251.5,0.9032,0.97841,0.32018,0.6652,0.32034,0.36692,0.28265,1.63877,6.24825,0.37848,0.000726784,0.000726784,0.000726784
188,23373.5,0.90181,0.98345,0.32108,0.64794,0.32395,0.36694,0.28273,1.6388,6.24983,0.37853,0.000676928,0.000676928,0.000676928
189,23495.2,0.90881,0.98817,0.32124,0.64772,0.32397,0.36719,0.28264,1.63893,6.24804,0.3786,0.000627072,0.000627072,0.000627072
190,23617.6,0.90963,0.98964,0.32142,0.63958,0.32592,0.36738,0.28267,1.63907,6.25177,0.3786,0.000577216,0.000577216,0.000577216
191,23738.5,0.8002,0.80012,0.30627,0.63852,0.32653,0.36718,0.28248,1.63973,6.25274,0.37856,0.00052736,0.00052736,0.00052736
192,23858.8,0.79933,0.79547,0.30625,0.6379,0.3262,0.36683,0.28224,1.6402,6.25477,0.37859,0.000477504,0.000477504,0.000477504
